program_abbr,catalog_program_id,requirement_id,requirement_type,label,year,semester_index,semester_label,option_min_count,option_index,course_code,numeric_code,course_title,metu_credit,contact_hours,lab_hours,ects,source_url,review_status
CE,562,REQ-0011,required_course,CE 102,1,2,Second Semester,1,1,CE 102,5620102,INTRODUCTION TO CIVIL ENGINEERING,0,2,0,2.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0012,required_course,GEOE 104,1,2,Second Semester,1,1,GEOE 104,5640104,GEOLOGY FOR CIVIL ENGINEERING,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0013,required_course,CENG 240,1,2,Second Semester,1,1,CENG 240,5710240,PROGRAMMING WITH PYTHON FOR ENGINEERS,3,2,2,4.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0014,required_course,ENG 102,1,2,Second Semester,1,1,ENG 102,6390102,ENGLISH FOR ACADEMIC PURPOSES II,4,4,1,6.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0015,required_course,MATH 219,2,3,Third Semester,1,1,MATH 219,2360219,INTRODUCTION TO DIFFERENTIAL EQUATIONS,4,4,0,7.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0016,required_course,ES 202,2,3,Third Semester,1,1,ES 202,5610202,MATHEMATICS FOR ENGINEERS,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0017,required_course,CE 221,2,3,Third Semester,1,1,CE 221,5620221,ENGINEERING MECHANICS I,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0018,required_course,CE 231,2,3,Third Semester,1,1,CE 231,5620231,ENGINEERING ECONOMY,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0019,required_course,CE 241,2,3,Third Semester,1,1,CE 241,5620241,MATERIALS SCIENCE,3,2,2,4.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0020,course_choice,Any 1 of the following set ..,2,3,Third Semester,1,1,HIST 2201,2402201,,0,2,0,2.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0020,course_choice,Any 1 of the following set ..,2,3,Third Semester,1,2,HIST 2205,2402205,HISTORY OF THE TURKISH REVOLUTION I,0,2,0,2.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0021,nontechnical_elective_pool,NONTECHNICAL ELECTIVE,2,3,Third Semester,1,,,,,,,,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0022,required_course,CE 204,2,4,Fourth Semester,1,1,CE 204,5620204,UNCERTAINTY AND DATA ANALYSIS,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0023,required_course,CE 222,2,4,Fourth Semester,1,1,CE 222,5620222,ENGINEERING MECHANICS II,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0024,required_course,CE 224,2,4,Fourth Semester,1,1,CE 224,5620224,MECHANICS OF MATERIALS,4,3,2,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0025,required_course,CE 272,2,4,Fourth Semester,1,1,CE 272,5620272,FLUID MECHANICS,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0026,required_course,ENG 211,2,4,Fourth Semester,1,1,ENG 211,6390211,ACADEMIC SPEAKING SKILLS,3,3,1,4.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0027,course_choice,Any 1 of the following set ..,2,4,Fourth Semester,1,1,HIST 2202,2402202,,0,2,0,2.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0027,course_choice,Any 1 of the following set ..,2,4,Fourth Semester,1,2,HIST 2206,2402206,HISTORY OF THE TURKISH REVOLUTION II,0,2,0,2.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0028,nontechnical_elective_pool,NONTECHNICAL ELECTIVE,2,4,Fourth Semester,1,,,,,,,,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0029,summer_practice,CE 300,3,5,Fifth Semester,1,1,CE 300,5620300,SUMMER PRACTICE I,0,0,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0030,required_course,CE 305,3,5,Fifth Semester,1,1,CE 305,5620305,NUMERICAL METHODS FOR ENGINEERS,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0031,required_course,CE 353,3,5,Fifth Semester,1,1,CE 353,5620353,PRINCIPLES OF TRANSPORTATION&TRAFFIC E,4,3,2,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0032,required_course,CE 363,3,5,Fifth Semester,1,1,CE 363,5620363,SOIL MECHANICS,4,3,2,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0033,required_course,CE 372,3,5,Fifth Semester,1,1,CE 372,5620372,HYDROMECHANICS,4,3,2,6.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0034,required_course,CE 383,3,5,Fifth Semester,1,1,CE 383,5620383,STRUCTURAL ANALYSIS,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0035,required_course,OHS 301,3,5,Fifth Semester,1,1,OHS 301,8770301,OCCUPATIONAL HEALTH AND SAFETY - II,0,0,0,2.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0036,course_choice,Any 1 of the following set ..,3,5,Fifth Semester,1,1,TURK 105,6420105,TURKISH I,0,4,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0036,course_choice,Any 1 of the following set ..,3,5,Fifth Semester,1,2,TURK 201,6420201,ELEMENTARY TURKISH I,0,2,0,3.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0036,course_choice,Any 1 of the following set ..,3,5,Fifth Semester,1,3,TURK 303,6420303,TURKISH I,0,2,0,2.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0037,required_course,CE 332,3,6,Sixth Semester,1,1,CE 332,5620332,CONSTRUCTION ENGINEERING &MANAGEMENT,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0038,required_course,CE 344,3,6,Sixth Semester,1,1,CE 344,5620344,MATERIALS OF CONSTRUCTION,4,3,2,6.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0039,required_course,CE 366,3,6,Sixth Semester,1,1,CE 366,5620366,FOUNDATION ENGINEERING I,3,2,2,4.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0040,required_course,CE 378,3,6,Sixth Semester,1,1,CE 378,5620378,WATER RESOURCES ENGINEERING,4,4,0,6.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0041,required_course,CE 382,3,6,Sixth Semester,1,1,CE 382,5620382,REINFORCED CONCRETE FUNDAMENTALS,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0042,required_course,CE 388,3,6,Sixth Semester,1,1,CE 388,5620388,FUNDAMENTALS OF STEEL DESIGN,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0043,course_choice,Any 1 of the following set ..,3,6,Sixth Semester,1,1,TURK 106,6420106,TURKISH II,0,4,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0043,course_choice,Any 1 of the following set ..,3,6,Sixth Semester,1,2,TURK 202,6420202,INTERMEDIATE TURKISH I,0,2,0,3.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0043,course_choice,Any 1 of the following set ..,3,6,Sixth Semester,1,3,TURK 304,6420304,TURKISH II,0,2,0,2.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0044,summer_practice,CE 400,4,7,Seventh Semester,1,1,CE 400,5620400,SUMMER PRACTICE II,0,0,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0045,required_course,CE 410,4,7,Seventh Semester,1,1,CE 410,5620410,CIVIL ENGINEERING DESIGN,3,2,2,7.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0046,restricted_elective_pool,RESTRICTED ELECTIVE,4,7,Seventh Semester,1,,,,,,,,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0047,restricted_elective_pool,RESTRICTED ELECTIVE,4,7,Seventh Semester,1,,,,,,,,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0048,restricted_elective_pool,RESTRICTED ELECTIVE,4,7,Seventh Semester,1,,,,,,,,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0049,free_elective_pool,FREE ELECTIVE,4,7,Seventh Semester,1,,,,,,,,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0050,restricted_elective_pool,RESTRICTED ELECTIVE,4,8,Eighth Semester,1,,,,,,,,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0051,restricted_elective_pool,RESTRICTED ELECTIVE,4,8,Eighth Semester,1,,,,,,,,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0052,restricted_elective_pool,RESTRICTED ELECTIVE,4,8,Eighth Semester,1,,,,,,,,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0053,technical_elective_pool,TECHNICAL ELECTIVE,4,8,Eighth Semester,1,,,,,,,,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
CE,562,REQ-0054,technical_elective_pool,TECHNICAL ELECTIVE,4,8,Eighth Semester,1,,,,,,,,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=562,scraped
