program_abbr,catalog_program_id,requirement_id,requirement_type,label,year,semester_index,semester_label,option_min_count,option_index,course_code,numeric_code,course_title,metu_credit,contact_hours,lab_hours,ects,source_url,review_status
IE,568,REQ-0020,required_course,ME 212,2,3,Third Semester,1,1,ME 212,5690212,PRINCIPLES OF PRODUCTION ENGINEERING,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0021,course_choice,Any 1 of the following set ..,2,3,Third Semester,1,1,HIST 2201,2402201,,0,2,0,2.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0021,course_choice,Any 1 of the following set ..,2,3,Third Semester,1,2,HIST 2205,2402205,HISTORY OF THE TURKISH REVOLUTION I,0,2,0,2.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0022,required_course,ECON 212,2,4,Fourth Semester,1,1,ECON 212,3110212,PRINCIPLES OF ECONOMICS II,3,3,0,6.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0023,required_course,IE 252,2,4,Fourth Semester,1,1,IE 252,5680252,NETWORK FLOWS AND INTEGER PROGRAMMING,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0024,required_course,IE 266,2,4,Fourth Semester,1,1,IE 266,5680266,ENGINEERING STATISTICS,4,4,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0025,required_course,METE 230,2,4,Fourth Semester,1,1,METE 230,5700230,FUNDAMENTALS OF MATERIALS SCIENCE AND ENGINEERING,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0026,required_course,ENG 211,2,4,Fourth Semester,1,1,ENG 211,6390211,ACADEMIC SPEAKING SKILLS,3,3,1,4.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0027,required_course,OHS 301,2,4,Fourth Semester,1,1,OHS 301,8770301,OCCUPATIONAL HEALTH AND SAFETY - II,0,0,0,2.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0028,course_choice,Any 1 of the following set ..,2,4,Fourth Semester,1,1,HIST 2202,2402202,,0,2,0,2.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0028,course_choice,Any 1 of the following set ..,2,4,Fourth Semester,1,2,HIST 2206,2402206,HISTORY OF THE TURKISH REVOLUTION II,0,2,0,2.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0029,restricted_elective_pool,RESTRICTED ELECTIVE,2,4,Fourth Semester,1,,,,,,,,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0030,required_course,EE 381,3,5,Fifth Semester,1,1,EE 381,5670381,SYSTEMS AND CONTROL,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0031,summer_practice,IE 300,3,5,Fifth Semester,1,1,IE 300,5680300,SUMMER PRACTICE I,0,0,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0032,required_course,IE 323,3,5,Fifth Semester,1,1,IE 323,5680323,PRODUCTION AND SERVICE OPERATIONS PLANNING I,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0033,required_course,IE 333,3,5,Fifth Semester,1,1,IE 333,5680333,WORK SYSTEMS ANALYSIS AND DESIGN,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0034,required_course,IE 347,3,5,Fifth Semester,1,1,IE 347,5680347,ENGINEERING ECONOMY,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0035,required_course,IE 361,3,5,Fifth Semester,1,1,IE 361,5680361,STOCHASTIC MODELS IN OPERATIONS RESEARCH,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0036,course_choice,Any 1 of the following set ..,3,5,Fifth Semester,1,1,TURK 105,6420105,TURKISH I,0,4,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0036,course_choice,Any 1 of the following set ..,3,5,Fifth Semester,1,2,TURK 201,6420201,ELEMENTARY TURKISH I,0,2,0,3.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0036,course_choice,Any 1 of the following set ..,3,5,Fifth Semester,1,3,TURK 303,6420303,TURKISH I,0,2,0,2.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0037,nontechnical_elective_pool,NONTECHNICAL ELECTIVE,3,5,Fifth Semester,1,,,,,,,,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0038,required_course,IE 304,3,6,Sixth Semester,1,1,IE 304,5680304,PRODUCTION AND SERVICE INFORMATION SYSTEMS,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0039,required_course,IE 324,3,6,Sixth Semester,1,1,IE 324,5680324,PRODUCTION AND SERVICE OPERATIONS PLANNING II,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0040,required_course,IE 368,3,6,Sixth Semester,1,1,IE 368,5680368,QUALITY PLANNING AND CONTROL,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0041,required_course,IE 372,3,6,Sixth Semester,1,1,IE 372,5680372,SIMULATION,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0042,required_course,ME 351,3,6,Sixth Semester,1,1,ME 351,5690351,THERMODYNAMICS OF HEAT POWER,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0043,course_choice,Any 1 of the following set ..,3,6,Sixth Semester,1,1,TURK 106,6420106,TURKISH II,0,4,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0043,course_choice,Any 1 of the following set ..,3,6,Sixth Semester,1,2,TURK 202,6420202,INTERMEDIATE TURKISH I,0,2,0,3.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0043,course_choice,Any 1 of the following set ..,3,6,Sixth Semester,1,3,TURK 304,6420304,TURKISH II,0,2,0,2.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0044,summer_practice,IE 400,4,7,Seventh Semester,1,1,IE 400,5680400,SUMMER PRACTICE II,0,0,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0045,required_course,IE 404,4,7,Seventh Semester,1,1,IE 404,5680404,MANAGEMENT FOR ENGINEERS,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0046,required_course,IE 422,4,7,Seventh Semester,1,1,IE 422,5680422,SEMINAR IN INDUSTRIAL ENGINEERING,0,2,0,1.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0047,required_course,IE 489,4,7,Seventh Semester,1,1,IE 489,5680489,SYSTEMS THINKING,3,3,0,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0048,required_course,IE 497,4,7,Seventh Semester,1,1,IE 497,5680497,SYSTEMS DESIGN I,3,1,4,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0049,technical_elective_pool,TECHNICAL ELECTIVE,4,7,Seventh Semester,1,,,,,,,,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0050,technical_elective_pool,TECHNICAL ELECTIVE,4,7,Seventh Semester,1,,,,,,,,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0051,nontechnical_elective_pool,NONTECHNICAL ELECTIVE,4,7,Seventh Semester,1,,,,,,,,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0052,required_course,IE 498,4,8,Eighth Semester,1,1,IE 498,5680498,SYSTEMS DESIGN II,3,1,4,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0053,free_elective_pool,FREE ELECTIVE,4,8,Eighth Semester,1,,,,,,,,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0054,technical_elective_pool,TECHNICAL ELECTIVE,4,8,Eighth Semester,1,,,,,,,,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0055,technical_elective_pool,TECHNICAL ELECTIVE,4,8,Eighth Semester,1,,,,,,,,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
IE,568,REQ-0056,nontechnical_elective_pool,NONTECHNICAL ELECTIVE,4,8,Eighth Semester,1,,,,,,,,5.0,https://catalog.metu.edu.tr/program.php?fac_prog=568,scraped
